440,762,6,53,20,normal
852,676,1,23,22,normal
358,806,1,53,53,normal
932,947,6,443,80,normal
721,464,6,80,443,normal
426,74,6,25,80,normal
485,36,17,20,80,normal
309,64,6,20,53,normal
281,927,6,22,22,normal
340,20,17,23,53,normal
366,49,1,25,443,normal
153,365,17,53,25,normal
555,164,17,22,20,normal
465,858,6,53,20,normal
478,209,6,22,68,normal
976,442,17,68,53,normal
292,769,17,443,80,normal
922,127,17,80,443,normal
891,125,1,80,22,normal
197,898,6,80,22,normal
603,410,6,23,53,normal
165,13,17,53,68,normal
297,757,6,80,22,normal
579,616,6,80,68,normal
668,969,6,80,443,normal
747,672,6,443,80,normal
492,692,17,22,443,normal
594,206,6,23,23,normal
964,734,6,20,53,normal
825,447,1,53,80,normal
587,767,17,23,20,normal
325,653,6,53,68,normal
123,153,6,80,20,normal
626,302,17,53,25,normal
773,30,89,25,443,normal
311,258,17,53,443,normal
835,877,6,23,53,normal
243,189,6,80,23,normal
604,353,17,23,53,normal
624,622,6,25,25,normal
559,198,6,22,53,normal
681,659,6,25,80,normal
122,872,6,53,53,normal
899,802,17,53,23,normal
781,778,6,79,80,normal
495,820,6,53,22,normal
715,451,89,23,53,normal
948,332,89,68,53,normal
82,778,17,23,53,normal
714,854,6,443,443,normal
585,590,17,20,80,normal
650,30,6,25,443,normal
12,829,1,53,53,normal
73,869,17,22,53,normal
530,983,6,80,25,normal
226,177,1,79,22,normal
424,188,1,80,80,normal
84,839,17,53,53,normal
384,696,17,68,80,normal
770,317,17,80,68,normal
716,545,6,80,53,normal
380,478,17,53,80,normal
214,553,6,53,443,normal
408,735,17,443,443,normal
973,529,6,80,25,normal
709,680,6,23,20,normal
922,113,17,23,80,normal
570,59,6,25,53,normal
458,875,6,443,22,normal
447,636,17,79,20,normal
110,385,17,20,79,normal
306,412,1,20,53,normal
114,955,6,80,20,normal
185,734,6,25,20,normal
211,840,17,443,53,normal
142,531,89,25,20,normal
658,566,17,79,20,normal
60,60,89,80,80,normal
446,860,6,80,53,normal
652,656,6,53,22,normal
47,481,6,443,22,normal
35,658,17,53,443,normal
560,425,6,79,80,normal
266,367,6,22,53,normal
47,477,17,25,22,normal
546,243,17,80,22,normal
296,792,17,80,22,normal
784,103,17,443,20,normal
591,939,6,22,80,normal
524,757,6,80,443,normal
257,933,89,25,53,normal
904,53,6,20,23,normal
945,426,17,79,25,normal
67,806,6,53,25,normal
275,347,17,20,443,normal
942,358,6,20,80,normal
225,456,6,80,25,normal
427,480,6,25,25,normal
943,914,89,53,25,normal
752,561,1,443,53,normal
293,27,6,22,80,normal
496,413,17,79,20,normal
562,801,6,68,443,normal
793,755,6,23,53,normal
596,607,6,23,23,normal
72,490,17,79,53,normal
25,371,6,80,53,normal
929,791,17,80,23,normal
287,774,6,443,23,normal
859,543,6,53,25,normal
398,297,1,53,20,normal
88,792,1,443,79,normal
965,375,17,25,80,normal
647,906,6,22,22,normal
355,180,6,22,80,normal
859,16,6,80,80,normal
350,260,17,25,25,normal
906,302,17,22,22,normal
944,789,6,22,443,normal
342,863,89,80,22,normal
430,833,6,22,25,normal
283,944,17,23,53,normal
361,989,17,80,25,normal
863,275,6,22,443,normal
381,701,1,53,20,normal
570,514,6,20,23,normal
244,768,17,443,20,normal
765,952,6,25,79,normal
120,849,6,23,22,normal
411,749,6,20,20,normal
252,88,1,23,53,normal
371,734,6,23,22,normal
348,852,6,53,68,normal
408,617,6,443,23,normal
612,172,6,25,23,normal
345,972,17,443,53,normal
352,144,6,443,53,normal
190,984,6,80,53,normal
514,172,89,80,20,normal
364,378,17,20,68,normal
222,176,17,23,22,normal
81,868,1,80,68,normal
939,876,17,68,53,normal
686,491,6,80,22,normal
894,928,89,23,25,normal
792,893,6,53,68,normal
203,176,6,23,443,normal
529,438,6,20,80,normal
474,970,6,68,20,normal
410,903,6,53,53,normal
197,216,6,443,53,normal
88,593,17,23,23,normal
635,506,89,53,53,normal
920,978,17,22,53,normal
688,148,6,53,22,normal
906,187,17,20,443,normal
373,781,17,20,23,normal
65,673,6,23,443,normal
763,903,17,20,53,normal
518,945,89,22,80,normal
422,314,1,443,20,normal
506,232,17,22,53,normal
848,675,1,22,22,normal
301,592,6,22,80,normal
218,634,6,53,79,normal
78,533,6,20,80,normal
676,770,1,25,443,normal
554,602,17,25,80,normal
505,482,1,80,68,normal
349,939,17,20,53,normal
517,348,17,23,68,normal
502,740,89,79,53,normal
608,937,1,53,22,normal
66,157,6,23,80,normal
98,192,17,20,80,normal
174,585,6,80,53,normal
423,332,6,80,80,normal
73,940,17,80,79,normal
41,451,17,53,25,normal
572,96,6,80,53,normal
857,282,6,20,80,normal
501,242,17,80,53,normal
560,629,17,80,80,normal
477,951,6,53,25,normal
757,32,17,443,53,normal
426,103,1,80,22,normal
201,6,17,80,53,normal
997,870,17,20,25,normal
412,228,6,443,25,normal
193,506,17,68,443,normal
601,5,17,443,23,normal
515,52,17,22,53,normal
832,713,6,20,80,normal
402,500,6,23,53,normal
954,488,6,20,25,normal
589,729,6,53,23,normal
501,929,17,443,20,normal
409,676,6,80,20,normal
974,566,89,68,443,normal
64,346,6,80,25,normal
949,916,6,53,80,normal
843,666,6,53,53,normal
12,241,1,80,22,normal
140,710,6,53,20,normal
102,400,1,25,23,normal
819,969,17,22,79,normal
636,337,17,53,53,normal
478,507,17,53,20,normal
780,825,89,53,53,normal
590,972,6,80,20,normal
286,944,6,25,53,normal
3,573,17,53,20,normal
292,316,6,53,20,normal
603,413,17,79,25,normal
445,748,17,20,23,normal
429,105,6,53,20,normal
741,900,17,80,23,normal
353,745,6,79,22,normal
10,442,6,25,443,normal
442,424,6,53,20,normal
525,471,6,22,53,normal
192,414,17,53,53,normal
604,477,1,80,25,normal
704,800,17,23,53,normal
83,182,6,22,80,normal
380,41,6,53,53,normal
248,734,17,25,25,normal
4,107,6,23,53,normal
610,968,6,20,68,normal
906,761,6,20,22,normal
767,344,17,53,20,normal
720,289,1,443,80,normal
726,265,17,20,53,normal
992,566,17,79,68,normal
953,45,17,53,25,normal
85,810,1,20,53,normal
420,943,6,443,68,normal
345,779,6,23,25,normal
585,465,17,80,68,normal
113,566,6,53,23,normal
265,567,6,20,25,normal
408,702,89,22,25,normal
228,415,6,53,53,normal
72,813,6,53,53,normal
90,612,17,79,25,normal
821,910,1,443,443,normal
796,841,17,23,20,normal
72,50,6,53,443,normal
506,198,6,80,22,normal
31,782,6,20,80,normal
216,477,17,80,80,normal
590,198,6,23,22,normal
931,942,17,22,80,normal
509,924,6,20,443,normal
13,368,17,80,23,normal
234,638,17,53,22,normal
802,12,1,23,443,normal
519,19,6,53,22,normal
64,865,1,53,23,normal
722,598,6,79,80,normal
299,241,6,23,22,normal
671,49,17,53,25,normal
394,499,6,20,23,normal
524,137,17,53,68,normal
73,594,6,20,20,normal
181,69,17,22,80,normal
717,213,6,53,53,normal
536,394,17,80,53,normal
153,378,6,68,25,normal
211,785,17,20,22,normal
237,113,6,53,80,normal
534,639,6,25,53,normal
406,9,17,80,79,normal
582,202,6,22,53,normal
128,159,6,23,23,normal
665,492,17,80,80,normal
805,607,6,443,80,normal
980,149,6,79,53,normal
156,833,1,23,25,normal
124,713,17,25,80,normal
389,609,17,80,53,normal
949,97,6,25,80,normal
936,431,6,23,80,normal
836,96,6,79,25,normal
787,95,17,22,25,normal
540,983,17,79,22,normal
800,225,17,443,23,normal
511,7,6,20,22,normal
709,152,6,20,20,normal
721,547,17,23,80,normal
818,189,6,53,53,normal
235,770,6,80,443,normal
533,77,6,22,53,normal
498,275,6,68,23,normal
957,184,6,20,53,normal
693,647,6,53,20,normal
207,10,17,80,80,normal
79,120,6,25,53,normal
603,799,17,80,22,normal
742,9,6,20,79,normal
879,935,6,22,25,normal
646,25,17,25,23,normal
124,523,6,23,443,normal
460,765,1,79,80,normal
838,364,1,53,53,normal
619,271,6,80,79,normal
561,273,1,53,23,normal
697,878,6,53,23,normal
73,152,6,53,25,normal
477,714,6,25,80,normal
859,267,17,20,443,normal
443,227,1,53,443,normal
554,43,6,80,25,normal
303,345,17,80,22,normal
735,641,6,23,53,normal
90,550,17,53,53,normal
404,633,6,25,80,normal
694,833,17,53,68,normal
484,415,6,20,80,normal
352,729,1,23,25,normal
444,981,6,20,23,normal
470,972,6,443,53,normal
455,161,6,53,22,normal
158,906,6,443,22,normal
284,700,6,80,79,normal
854,59,6,22,80,normal
376,970,6,23,79,normal
288,111,1,25,53,normal
679,811,6,80,20,normal
254,841,17,80,20,normal
407,132,6,80,25,normal
418,455,17,25,22,normal
250,720,17,22,22,normal
421,35,1,53,22,normal
9,286,17,53,22,normal
898,851,89,23,53,normal
541,208,6,443,22,normal
799,502,17,443,22,normal
777,657,17,23,53,normal
826,958,6,80,80,normal
73,556,17,443,53,normal
860,788,17,443,79,normal
448,72,1,20,79,normal
138,688,1,80,80,normal
389,228,6,443,53,normal
672,458,89,68,80,normal
367,174,17,68,25,normal
996,656,6,22,79,normal
550,275,6,443,80,anomaly
153,17,6,53,53,normal
216,853,17,443,68,normal
594,38,17,80,53,normal
480,425,1,443,20,normal
955,965,17,53,53,normal
51,75,17,53,53,normal
968,239,6,22,25,normal
713,408,6,68,23,normal
871,679,6,53,80,normal
134,172,1,443,23,normal
24,519,6,23,443,normal
746,189,17,53,79,normal
159,497,17,80,80,normal
198,527,1,25,23,normal
695,454,6,25,22,normal
910,903,6,443,80,normal
903,62,6,80,79,normal
549,643,17,443,443,normal
882,900,1,53,68,normal
3,814,6,53,53,normal
966,708,6,22,23,normal
749,769,6,53,80,normal
182,561,89,22,80,normal
103,185,6,80,25,normal
782,759,17,22,25,normal
881,687,17,80,23,normal
240,338,6,25,80,normal
320,685,89,53,22,normal
812,900,1,23,22,normal
550,993,6,20,23,normal
604,843,17,53,25,normal
136,799,6,53,53,normal
172,533,17,20,23,normal
408,815,17,80,22,normal
718,409,17,53,53,normal
142,202,6,80,443,normal
881,682,6,80,53,normal
808,579,6,25,25,normal
854,719,6,20,20,normal
476,336,6,20,23,normal
178,953,17,25,25,normal
433,584,17,25,80,normal
629,841,6,68,22,normal
609,743,6,443,79,normal
226,878,6,80,79,normal
405,903,6,53,20,normal
739,90,17,80,22,normal
207,26,17,25,23,normal
109,98,17,80,53,normal
155,434,1,53,68,normal
244,164,17,23,80,normal
671,478,17,443,22,normal
574,898,17,20,25,normal
307,481,6,80,23,normal
696,438,17,80,20,normal
428,680,6,25,22,normal
669,793,17,22,22,normal
609,239,1,80,53,normal
846,148,6,53,53,normal
722,156,17,20,53,normal
965,556,6,68,25,normal
348,295,6,22,23,normal
256,354,6,22,80,normal
382,73,6,22,53,normal
465,917,6,80,23,normal
703,176,6,53,68,normal
184,847,17,80,80,normal
466,429,6,20,20,normal
628,314,17,80,20,normal
624,573,1,443,80,normal
163,555,17,25,25,normal
397,979,6,20,53,normal
430,355,6,22,68,normal
89,197,6,53,22,normal
37,487,1,20,25,normal
347,556,17,22,23,normal
695,239,17,25,23,normal
817,939,17,79,80,normal
990,43,1,53,443,normal
624,33,6,20,80,normal
353,750,17,443,80,normal
173,1000,17,80,53,normal
595,837,17,80,80,normal
976,578,1,53,53,normal
681,310,1,443,22,normal
633,342,17,80,22,normal
204,32,17,53,23,normal
881,489,17,22,80,normal
115,157,17,25,23,normal
797,887,6,443,25,normal
884,237,6,68,23,normal
66,309,1,20,23,normal
417,392,1,53,22,normal
556,145,17,80,79,normal
231,168,17,443,53,normal
618,514,17,25,80,normal
875,149,1,23,25,normal
110,732,89,80,25,normal
360,489,1,80,80,normal
143,959,6,23,53,normal
87,617,6,25,25,normal
843,605,6,20,25,normal
649,629,17,53,80,normal
665,793,6,20,53,normal
286,192,6,22,68,normal
691,467,6,443,22,normal
658,364,17,23,25,normal
348,948,17,53,20,normal
218,371,17,53,53,normal
190,63,6,20,79,normal
33,377,17,22,25,normal
121,555,6,23,80,normal
249,207,6,22,25,normal
873,152,17,23,68,normal
942,181,89,53,80,normal
592,107,6,80,443,normal
417,123,6,53,53,normal
187,846,6,443,53,normal
19,726,6,53,68,normal
703,713,17,79,443,normal
305,817,17,443,53,normal
737,961,17,80,80,normal
864,442,17,23,22,normal
26,373,6,53,53,normal
248,566,6,22,80,normal
23,45,17,23,53,normal
900,531,6,23,79,normal
961,185,17,443,443,normal
571,328,6,79,53,normal
975,746,89,20,443,normal
230,337,17,23,80,normal
463,189,6,80,23,normal
485,845,17,22,53,normal
316,936,17,80,53,normal
598,238,17,53,80,normal
98,515,17,68,22,normal
760,434,17,53,443,normal
914,779,17,20,53,normal
863,854,6,68,53,normal
663,750,17,80,68,normal
282,712,1,80,53,normal
249,990,17,20,68,normal
347,46,6,23,80,normal
894,396,6,443,80,normal
594,194,1,23,53,normal
636,673,6,23,20,normal
633,716,17,22,80,normal
781,805,17,22,80,normal
333,653,6,80,22,normal
584,738,6,53,23,normal
261,84,17,80,20,normal
931,349,6,443,23,normal
156,734,6,22,20,normal
19,346,6,23,22,normal
841,455,6,23,23,normal
250,456,17,25,25,normal
130,607,6,53,53,normal
998,618,6,79,80,normal
835,500,1,443,53,normal
716,12,17,20,23,normal
763,45,1,443,22,normal
533,105,17,443,53,normal
761,245,17,23,25,normal
994,326,6,79,25,normal
772,392,17,22,23,normal
467,429,6,68,80,normal
690,799,17,80,22,normal
368,373,6,53,53,normal
50,533,6,80,53,normal
604,675,17,53,443,normal
826,801,6,25,25,normal
615,900,1,80,80,normal
759,539,17,80,80,normal
236,207,6,68,23,normal
192,745,17,22,53,normal
107,291,17,80,443,normal
156,661,1,53,53,normal
734,993,89,80,23,normal
821,166,6,23,22,normal
942,502,6,443,23,normal
358,926,6,23,80,normal
11,336,6,25,80,normal
436,125,6,53,25,normal
741,775,6,68,53,normal
220,840,6,53,80,normal
975,527,17,53,68,normal
496,750,17,79,53,normal
632,277,17,23,80,normal
287,842,6,80,53,normal
137,601,89,23,80,normal
724,143,17,53,25,normal
339,861,6,53,23,normal
300,187,17,53,20,normal
46,586,6,22,80,normal
170,10,6,23,68,normal
115,772,6,53,53,normal
524,743,6,22,443,normal
227,228,6,25,53,normal
80,84,6,80,79,normal
69,955,17,23,80,normal
304,233,89,443,80,normal
903,414,17,53,22,normal
917,898,17,80,68,normal
526,474,17,25,53,normal
63,154,6,80,68,normal
14,273,6,80,79,normal
8,239,17,23,20,normal
947,26,17,22,25,normal
31,962,6,23,23,normal
651,193,17,53,22,normal
824,432,6,53,443,normal
274,746,1,53,443,normal
314,396,17,79,22,normal
694,588,17,53,25,normal
14,898,17,23,23,normal
913,531,17,53,443,normal
566,938,6,53,68,normal
571,448,1,25,22,normal
741,812,6,25,22,normal
636,388,6,22,79,normal
195,518,1,80,22,normal
720,806,17,23,18,anomaly
814,268,17,53,53,normal
97,327,6,53,53,normal
392,438,6,20,20,normal
614,810,17,20,22,normal
195,252,89,53,53,normal
124,929,17,68,53,normal
316,404,17,80,20,normal
628,952,6,20,53,normal
115,190,6,53,53,normal
601,921,6,80,25,normal
631,671,6,25,53,normal
434,912,1,53,22,normal
526,602,6,80,53,normal
94,271,17,22,20,normal
525,841,6,20,22,normal
224,808,6,443,443,normal
639,10,17,23,53,normal
594,956,17,22,22,normal
765,985,89,22,25,normal
474,602,6,25,23,normal
901,645,17,53,443,normal
969,275,6,25,80,anomaly
682,484,17,53,443,normal
663,188,17,53,80,normal
996,790,17,80,443,normal
471,591,89,80,25,normal
166,870,17,80,80,normal
465,993,6,20,20,normal
304,583,17,68,53,normal
345,929,17,23,20,normal
86,6,6,443,68,normal
247,674,17,443,23,normal
541,267,6,80,443,normal
11,813,6,53,20,normal
586,678,6,80,79,normal
617,944,6,80,23,normal
928,486,6,68,22,normal
77,742,17,23,68,normal
264,912,6,443,25,normal
306,73,17,25,20,normal
456,888,6,80,53,normal
336,356,6,80,80,normal
258,511,17,53,22,normal
796,210,6,443,53,normal
937,65,17,23,53,normal
29,299,6,22,25,normal
76,883,1,53,443,normal
220,841,6,53,80,normal
642,805,6,79,443,normal
646,332,17,53,22,normal
995,609,17,53,53,normal
98,631,17,22,80,normal
905,557,6,443,23,normal
975,177,6,20,25,normal
217,16,6,23,53,normal
600,795,6,80,20,normal
913,988,6,53,22,normal
540,982,6,20,443,normal
400,743,17,53,20,normal
89,663,6,25,80,normal
819,792,17,20,20,normal
638,227,6,443,53,normal
221,631,6,53,68,normal
232,92,6,80,20,normal
544,547,6,25,443,normal
68,301,6,53,68,normal
783,717,17,20,79,normal
43,919,6,443,20,normal
8,753,17,53,80,normal
648,158,17,23,22,normal
40,729,6,20,79,normal
245,505,1,443,53,normal
825,123,6,53,25,normal
439,991,6,23,53,normal
485,876,17,53,25,normal
667,373,6,53,53,normal
961,368,17,80,22,normal
671,324,6,443,443,normal
924,153,6,80,20,normal
680,143,1,80,68,normal
684,36,17,80,22,normal
116,178,17,53,80,normal
876,261,89,23,80,normal
885,983,6,80,25,normal
437,383,17,80,53,normal
121,596,6,79,25,normal
438,827,1,20,22,normal
911,996,17,22,25,normal
455,316,89,22,80,normal
808,917,17,53,79,normal
631,297,6,25,53,normal
454,300,17,22,53,normal
951,670,6,23,25,normal
742,733,6,25,25,normal
845,899,17,68,80,normal
805,705,17,80,20,normal
740,974,1,53,53,normal
442,557,17,443,68,normal
452,651,17,80,80,normal
579,82,6,22,20,normal
991,594,17,20,20,normal
132,683,6,53,53,normal
405,70,17,80,53,normal
644,264,17,23,80,normal
8,560,6,25,23,normal
702,123,1,79,80,normal
911,961,6,53,23,normal
650,376,17,80,25,normal
638,895,6,68,80,normal
975,217,17,23,79,normal
880,549,17,53,53,normal
626,689,6,80,20,normal
62,891,6,22,443,normal
315,623,6,79,443,normal
830,95,6,443,80,normal
384,501,17,53,53,normal
749,314,1,23,22,normal
901,513,6,23,20,normal
880,343,17,80,80,normal
935,214,6,20,53,normal
599,301,1,443,80,normal
646,949,17,23,80,normal
72,90,17,443,53,normal
939,269,17,53,79,normal
67,818,17,23,53,normal
421,422,6,20,79,normal
316,347,17,25,53,normal
460,272,6,25,25,normal
666,912,17,80,80,normal
125,586,6,23,80,normal
910,82,17,80,53,normal
205,679,17,22,53,normal
378,916,6,443,80,normal
402,654,1,23,443,normal
101,750,6,22,79,normal
507,639,6,443,23,normal
902,422,17,22,20,normal
355,399,6,68,53,normal
581,657,17,80,22,normal
525,326,6,53,53,normal
1907,713,17,23,22,anomaly
283,62,17,22,80,normal
312,368,6,79,25,normal
458,757,17,53,25,normal
394,478,6,23,53,normal
231,1,6,80,22,normal
659,172,89,79,443,normal
361,513,17,53,25,normal
803,529,17,80,80,normal
46,225,6,53,53,normal
504,424,6,80,20,normal
932,641,1,443,53,normal
180,758,6,53,443,normal
712,21,1,23,443,normal
570,815,17,20,53,normal
233,73,6,53,22,normal
962,371,89,68,443,normal
42,480,17,20,53,normal
377,941,6,443,22,normal
916,694,17,53,20,normal
416,140,17,443,53,normal
531,944,17,443,53,normal
316,267,17,23,25,normal
562,735,6,443,23,normal
646,182,17,443,80,normal
771,68,1,443,25,normal
149,418,6,53,23,normal
672,144,89,20,53,normal
710,664,17,22,80,normal
95,612,17,68,22,normal
371,179,1,80,80,normal
574,277,17,68,53,normal
310,263,17,68,79,normal
47,151,1,53,80,normal
742,237,17,80,443,normal
240,960,89,79,22,normal
482,418,6,25,25,normal
36,140,6,23,80,normal
466,453,17,20,20,normal
253,845,6,23,25,normal
27,744,1,80,80,normal
954,556,6,53,25,normal
801,891,17,22,23,normal
930,685,17,23,22,normal
204,815,17,23,80,normal
1907,713,17,22,22,anomaly
177,342,17,25,20,normal
69,978,6,80,443,normal
287,233,6,22,53,normal
203,632,17,80,79,normal
909,543,17,80,80,normal
241,878,6,25,22,normal
55,30,6,53,443,normal
193,768,6,20,53,normal
554,123,6,443,20,normal
656,57,17,53,53,normal
287,407,1,22,23,normal
109,850,17,23,25,normal
154,267,1,443,23,normal
400,29,17,80,53,normal
325,218,17,443,79,normal
596,730,1,68,23,normal
19,454,1,80,23,normal
701,608,17,68,443,normal
491,637,6,25,443,normal
761,279,6,80,53,normal
113,979,17,80,443,normal
266,116,17,22,80,normal
513,48,17,79,80,normal
750,305,17,68,80,normal
210,791,6,80,53,normal
540,912,17,23,80,normal
43,362,6,53,68,normal
6,234,17,68,68,normal
300,837,17,25,53,normal
957,754,6,25,443,normal
107,605,6,53,53,normal
513,141,6,68,80,normal
861,273,6,443,20,normal
404,138,1,53,53,normal
44,862,17,25,25,normal
988,634,17,23,53,normal
471,62,1,80,20,normal
734,91,6,443,23,normal
458,847,17,25,80,normal
270,780,17,25,23,normal
112,16,17,443,25,normal
219,865,6,20,80,normal
432,235,6,20,25,normal
817,384,17,80,25,normal
609,809,6,20,79,normal
851,647,6,20,80,normal
518,55,17,53,79,normal
753,949,17,80,80,normal
725,831,17,443,22,normal
222,731,17,68,80,normal
196,847,6,80,68,normal
758,275,1,25,68,normal
206,632,6,80,53,normal
885,505,1,443,443,normal
163,325,17,23,443,normal
851,207,17,20,53,normal
304,523,17,53,22,normal
178,787,6,22,20,normal
45,55,6,23,443,normal
570,255,17,53,25,normal
371,314,89,23,25,normal
52,709,17,80,53,normal
84,189,1,25,25,normal
796,389,17,80,25,normal
469,568,17,23,53,normal
998,150,17,68,53,normal
156,523,17,25,25,normal
516,370,17,53,80,normal
589,60,6,23,22,normal
723,562,17,80,443,normal
347,141,17,23,443,normal
250,576,89,23,79,normal
294,103,17,20,23,normal
194,705,17,53,22,normal
887,861,17,68,20,normal
118,480,1,25,68,normal
226,520,17,443,22,normal
489,758,6,20,80,normal
546,359,6,80,20,normal
964,684,17,80,53,normal
548,777,17,22,53,normal
851,889,17,80,53,normal
744,173,6,80,80,normal
967,604,6,80,23,normal
602,845,6,80,443,normal
231,951,17,79,25,normal
716,380,6,22,25,normal
908,832,17,53,80,normal
564,10,6,53,53,normal
965,944,1,20,25,normal
606,591,6,20,20,normal
970,207,6,53,80,normal
632,25,6,53,80,normal
654,598,6,25,53,normal
517,835,6,443,443,normal
463,760,6,80,25,normal
237,273,6,53,23,normal
295,321,17,25,53,normal
28,858,17,443,25,normal
957,463,17,53,25,normal
887,50,6,20,53,normal
624,175,17,68,23,normal
196,417,1,25,79,normal
371,168,89,79,80,normal
871,740,17,25,23,normal
653,950,17,22,80,normal
795,709,17,23,80,normal
259,632,6,53,25,normal
136,614,89,53,53,normal
662,891,17,80,20,normal
134,999,1,25,20,normal
871,376,1,443,25,normal
33,4,1,53,53,normal
821,547,1,23,80,normal
503,165,17,53,25,normal
457,516,6,79,80,normal
737,22,17,23,20,normal
483,17,17,443,53,normal
956,428,17,20,25,normal
267,215,6,79,53,normal
251,189,6,22,53,normal
137,285,1,53,20,normal
460,81,1,80,20,normal
334,837,6,80,53,normal
731,677,17,53,443,normal
291,95,17,20,23,normal
609,569,1,25,53,normal
778,949,17,80,79,normal
146,942,89,53,23,normal
925,754,89,443,53,normal
429,155,6,53,53,normal
128,457,17,25,80,normal
607,470,89,22,80,normal
447,167,17,23,20,normal
942,648,6,20,22,normal
813,625,6,53,79,normal
609,178,6,443,53,normal
535,329,17,22,23,normal
621,595,17,80,443,normal
1,907,6,22,80,normal
820,202,17,22,443,normal
99,919,17,443,80,normal
953,403,6,53,80,normal
956,508,1,80,53,normal
76,148,1,443,80,normal
554,237,17,68,53,normal
189,897,6,80,53,normal
784,704,6,23,80,normal
767,803,6,53,80,normal
419,250,1,23,79,normal
672,931,6,23,80,normal
47,357,89,80,53,normal
712,494,6,53,53,normal
575,374,1,80,22,normal
737,369,6,79,80,normal
276,689,17,20,53,normal
755,41,17,23,80,normal
806,908,89,79,80,normal
141,989,6,23,79,normal
719,265,6,80,80,normal
637,733,1,20,53,normal
925,736,6,20,22,normal
358,936,6,79,443,normal
307,689,17,443,53,normal
817,619,17,25,80,normal
98,854,6,20,80,normal
806,835,6,22,443,normal
806,565,6,80,22,normal
594,85,6,53,22,normal
272,286,17,80,80,normal
221,302,89,443,20,normal
983,610,6,22,23,normal
176,74,6,53,22,normal
50,115,6,443,68,normal
929,600,17,25,53,normal
908,73,6,53,443,normal
230,759,1,53,53,normal
9,756,17,80,23,normal
254,265,6,80,443,normal
344,223,17,443,53,normal
296,772,17,22,68,normal
714,772,6,53,443,normal
387,283,1,80,80,normal
400,998,6,80,25,normal
541,581,6,23,20,normal
848,11,17,80,68,normal
253,80,6,23,53,normal
949,327,6,53,443,normal
233,185,17,443,23,normal
752,484,89,79,20,normal
748,268,17,20,80,normal
230,115,6,53,80,normal
561,486,17,443,80,normal
917,719,17,79,23,normal
459,731,6,79,443,normal
265,543,1,25,53,normal
844,994,6,443,443,normal
549,736,17,80,53,normal
526,26,89,80,25,normal
718,201,17,22,79,normal
365,126,17,23,80,normal
773,572,17,23,53,normal
211,283,1,22,443,normal
697,278,17,25,53,normal
12,495,17,23,79,normal
432,127,6,68,53,normal
911,897,17,53,53,normal
846,314,6,23,68,normal
64,887,17,23,80,normal
843,863,6,23,53,normal
478,417,6,80,22,normal
846,706,17,23,53,normal
147,294,6,22,80,normal
259,621,6,80,80,normal
447,933,6,22,25,normal
79,210,6,25,443,normal
217,687,17,53,20,normal
692,426,6,20,53,normal
501,390,17,53,23,normal
486,167,6,23,53,normal
916,591,89,25,23,normal
26,417,6,22,80,normal
89,535,17,80,22,normal
532,69,17,22,22,normal
459,319,17,80,23,normal
420,927,6,53,25,normal
810,37,17,79,80,normal
14,830,6,79,20,normal
731,385,6,25,443,normal
726,714,6,53,22,normal
765,632,1,23,68,normal
524,754,89,23,443,normal
583,720,6,22,53,normal
623,696,17,20,68,normal
758,990,6,20,53,normal
863,69,6,22,22,normal
538,139,17,80,53,normal
288,543,6,20,25,normal
935,746,1,23,80,normal
248,469,1,80,80,normal
422,739,17,22,68,normal
866,273,6,53,25,normal
588,839,17,443,53,normal
223,441,6,22,443,normal
321,476,6,80,20,normal
897,994,6,23,25,normal
768,911,17,80,22,normal
690,625,1,23,80,normal
281,401,6,53,80,normal
641,201,1,80,79,normal
940,442,17,22,20,normal
546,777,6,20,53,normal
772,478,17,80,53,normal
692,790,17,80,80,normal
725,86,6,25,443,normal
984,723,17,23,25,normal
165,439,17,53,79,normal
429,839,6,80,53,normal
358,336,17,53,80,normal
528,189,6,53,53,normal
694,944,17,53,68,normal
457,640,1,25,80,normal
429,548,17,25,25,normal
62,870,6,23,53,normal
609,353,17,53,53,normal
130,337,6,23,80,normal
481,951,1,20,53,normal
649,788,1,80,20,normal
757,972,6,53,25,normal
711,894,89,53,25,normal
967,868,17,53,22,normal
932,214,6,68,20,normal
622,379,89,23,22,normal
677,497,6,53,443,normal
395,783,1,79,80,normal
698,867,6,23,25,normal
532,928,17,53,23,normal
482,860,6,53,20,normal
572,448,6,20,79,normal
630,464,6,80,80,normal
479,865,17,20,80,normal
929,714,1,23,68,normal
628,28,17,20,443,normal
137,540,89,20,20,normal
313,1000,17,22,443,normal
990,73,6,80,80,normal
422,392,6,22,443,normal
87,784,6,22,20,normal
73,518,6,53,22,normal
633,622,6,23,68,normal
943,181,17,80,53,normal
927,827,17,53,53,normal
804,343,6,68,53,normal
87,553,6,80,443,normal
624,207,6,80,25,normal
374,831,6,53,25,normal
783,853,89,53,80,normal
425,128,6,53,80,normal
722,25,17,53,79,normal
887,482,1,68,80,normal
309,220,89,80,22,normal
724,702,17,53,25,normal
827,470,17,443,443,normal
662,16,6,443,80,normal
513,222,6,53,80,normal
92,80,89,53,79,normal
730,337,17,22,53,normal
807,941,1,25,20,normal
514,439,6,80,80,normal
64,471,1,25,53,normal
15,496,6,80,20,normal
15,296,6,80,53,normal
709,673,1,443,22,normal
675,766,17,53,53,normal
708,41,6,23,53,normal
931,267,17,80,25,normal
225,726,1,20,20,normal
877,216,1,53,53,normal
